"Sample","Time","Temp_C","Humidity_RH","Dew_Point_C","Comments","Serial_Number","site"
16,"3/10/2025 21:00",11,69,5.5,NA,"65057165","PtCon"
17,"3/10/2025 21:30",10.5,73.5,6,NA,"65057165","PtCon"
18,"3/10/2025 22:00",10,74.5,5.7,NA,"65057165","PtCon"
19,"3/10/2025 22:30",9.5,73,4.9,NA,"65057165","PtCon"
20,"3/10/2025 23:00",10.5,61,3.3,NA,"65057165","PtCon"
21,"3/10/2025 23:30",10.5,66,4.4,NA,"65057165","PtCon"
22,"3/11/2025 0:00",10.5,66,4.4,NA,"65057165","PtCon"
23,"3/11/2025 0:30",11.5,76,7.4,NA,"65057165","PtCon"
24,"3/11/2025 1:00",11.5,81.5,8.4,NA,"65057165","PtCon"
25,"3/11/2025 1:30",11.5,69,6,NA,"65057165","PtCon"
26,"3/11/2025 2:00",12,61.5,4.8,NA,"65057165","PtCon"
27,"3/11/2025 2:30",11.5,64.5,5,NA,"65057165","PtCon"
28,"3/11/2025 3:00",11.5,68,5.8,NA,"65057165","PtCon"
29,"3/11/2025 3:30",12,65.5,5.7,NA,"65057165","PtCon"
30,"3/11/2025 4:00",11.5,71,6.4,NA,"65057165","PtCon"
31,"3/11/2025 4:30",11,78,7.3,NA,"65057165","PtCon"
32,"3/11/2025 5:00",11,76,6.9,NA,"65057165","PtCon"
33,"3/11/2025 5:30",11,73,6.4,NA,"65057165","PtCon"
34,"3/11/2025 6:00",11.5,64,4.9,NA,"65057165","PtCon"
35,"3/11/2025 6:30",11,73,6.4,NA,"65057165","PtCon"
36,"3/11/2025 7:00",10.5,79,7,NA,"65057165","PtCon"
37,"3/11/2025 7:30",10.5,79.5,7.1,NA,"65057165","PtCon"
38,"3/11/2025 8:00",9.5,88,7.6,NA,"65057165","PtCon"
39,"3/11/2025 8:30",9.5,90,7.9,NA,"65057165","PtCon"
40,"3/11/2025 9:00",9.5,90.5,8,NA,"65057165","PtCon"
41,"3/11/2025 9:30",10,86,7.8,NA,"65057165","PtCon"
42,"3/11/2025 10:00",11,82.5,8.1,NA,"65057165","PtCon"
43,"3/11/2025 10:30",11,81.5,8,NA,"65057165","PtCon"
44,"3/11/2025 11:00",12,78.5,8.4,NA,"65057165","PtCon"
45,"3/11/2025 11:30",13.5,70.5,8.2,NA,"65057165","PtCon"
46,"3/11/2025 12:00",13.5,70,8.1,NA,"65057165","PtCon"
47,"3/11/2025 12:30",15,71,9.8,NA,"65057165","PtCon"
48,"3/11/2025 13:00",14.5,72,9.5,NA,"65057165","PtCon"
49,"3/11/2025 13:30",15,73,10.2,NA,"65057165","PtCon"
50,"3/11/2025 14:00",15.5,70,10.1,NA,"65057165","PtCon"
51,"3/11/2025 14:30",15.5,67,9.4,NA,"65057165","PtCon"
52,"3/11/2025 15:00",15.5,66.5,9.3,NA,"65057165","PtCon"
53,"3/11/2025 15:30",16.5,63.5,9.6,NA,"65057165","PtCon"
54,"3/11/2025 16:00",17,65,10.4,NA,"65057165","PtCon"
55,"3/11/2025 16:30",17,63.5,10,NA,"65057165","PtCon"
56,"3/11/2025 17:00",16.5,64,9.7,NA,"65057165","PtCon"
57,"3/11/2025 17:30",16.5,64,9.7,NA,"65057165","PtCon"
58,"3/11/2025 18:00",16,65,9.4,NA,"65057165","PtCon"
59,"3/11/2025 18:30",15,65,8.5,NA,"65057165","PtCon"
60,"3/11/2025 19:00",14.5,68.5,8.8,NA,"65057165","PtCon"
61,"3/11/2025 19:30",12.5,73.5,7.9,NA,"65057165","PtCon"
62,"3/11/2025 20:00",11.5,77.5,7.7,NA,"65057165","PtCon"
63,"3/11/2025 20:30",11,80,7.7,NA,"65057165","PtCon"
64,"3/11/2025 21:00",10.5,80.5,7.3,NA,"65057165","PtCon"
65,"3/11/2025 21:30",9.5,82.5,6.7,NA,"65057165","PtCon"
66,"3/11/2025 22:00",10,82,7.1,NA,"65057165","PtCon"
67,"3/11/2025 22:30",11,80.5,7.8,NA,"65057165","PtCon"
68,"3/11/2025 23:00",11,78,7.3,NA,"65057165","PtCon"
69,"3/11/2025 23:30",10.5,79.5,7.1,NA,"65057165","PtCon"
70,"3/12/2025 0:00",10.5,80.5,7.3,NA,"65057165","PtCon"
71,"3/12/2025 0:30",10,81,6.9,NA,"65057165","PtCon"
72,"3/12/2025 1:00",10,80.5,6.8,NA,"65057165","PtCon"
73,"3/12/2025 1:30",9.5,81,6.4,NA,"65057165","PtCon"
74,"3/12/2025 2:00",9.5,82,6.6,NA,"65057165","PtCon"
75,"3/12/2025 2:30",8.5,84,6,NA,"65057165","PtCon"
76,"3/12/2025 3:00",9,83.5,6.4,NA,"65057165","PtCon"
77,"3/12/2025 3:30",8,87.5,6.1,NA,"65057165","PtCon"
78,"3/12/2025 4:00",7,92,5.8,NA,"65057165","PtCon"
79,"3/12/2025 4:30",10,86.5,7.9,NA,"65057165","PtCon"
80,"3/12/2025 5:00",10,88,8.1,NA,"65057165","PtCon"
81,"3/12/2025 5:30",10,90.5,8.5,NA,"65057165","PtCon"
82,"3/12/2025 6:00",10.5,90,8.9,NA,"65057165","PtCon"
83,"3/12/2025 6:30",10.5,89,8.8,NA,"65057165","PtCon"
84,"3/12/2025 7:00",9.5,91,8.1,NA,"65057165","PtCon"
85,"3/12/2025 7:30",10,90.5,8.5,NA,"65057165","PtCon"
86,"3/12/2025 8:00",10.5,90.5,9,NA,"65057165","PtCon"
87,"3/12/2025 8:30",11.5,92.5,10.3,NA,"65057165","PtCon"
88,"3/12/2025 9:00",11.5,92.5,10.3,NA,"65057165","PtCon"
89,"3/12/2025 9:30",12,90,10.4,NA,"65057165","PtCon"
90,"3/12/2025 10:00",12.5,91,11.1,NA,"65057165","PtCon"
91,"3/12/2025 10:30",13,92,11.7,NA,"65057165","PtCon"
92,"3/12/2025 11:00",14,85.5,11.6,NA,"65057165","PtCon"
93,"3/12/2025 11:30",14.5,85.5,12.1,NA,"65057165","PtCon"
94,"3/12/2025 12:00",17,75.5,12.6,NA,"65057165","PtCon"
95,"3/12/2025 12:30",14.5,82.5,11.6,NA,"65057165","PtCon"
96,"3/12/2025 13:00",14.5,80,11.1,NA,"65057165","PtCon"
97,"3/12/2025 13:30",16.5,74,11.9,NA,"65057165","PtCon"
98,"3/12/2025 14:00",17,73.5,12.2,NA,"65057165","PtCon"
99,"3/12/2025 14:30",18,70.5,12.6,NA,"65057165","PtCon"
100,"3/12/2025 15:00",16.5,75,12.1,NA,"65057165","PtCon"
101,"3/12/2025 15:30",16,77.5,12.1,NA,"65057165","PtCon"
102,"3/12/2025 16:00",15,80.5,11.7,NA,"65057165","PtCon"
103,"3/12/2025 16:30",14,85.5,11.6,NA,"65057165","PtCon"
104,"3/12/2025 17:00",14,81,10.8,NA,"65057165","PtCon"
105,"3/12/2025 17:30",13.5,82,10.5,NA,"65057165","PtCon"
106,"3/12/2025 18:00",13,84.5,10.5,NA,"65057165","PtCon"
107,"3/12/2025 18:30",12.5,87.5,10.5,NA,"65057165","PtCon"
108,"3/12/2025 19:00",12.5,89,10.7,NA,"65057165","PtCon"
109,"3/12/2025 19:30",12,93.5,11,NA,"65057165","PtCon"
110,"3/12/2025 20:00",12,94,11.1,NA,"65057165","PtCon"
111,"3/12/2025 20:30",12.5,92,11.2,NA,"65057165","PtCon"
112,"3/12/2025 21:00",11,92.5,9.8,NA,"65057165","PtCon"
113,"3/12/2025 21:30",10,93.5,9,NA,"65057165","PtCon"
114,"3/12/2025 22:00",9.5,94.5,8.7,NA,"65057165","PtCon"
115,"3/12/2025 22:30",9.5,92.5,8.3,NA,"65057165","PtCon"
116,"3/12/2025 23:00",10,92,8.8,NA,"65057165","PtCon"
117,"3/12/2025 23:30",9.5,93.5,8.5,NA,"65057165","PtCon"
118,"3/13/2025 0:00",9.5,94,8.6,NA,"65057165","PtCon"
119,"3/13/2025 0:30",9.5,94.5,8.7,NA,"65057165","PtCon"
120,"3/13/2025 1:00",8.5,95,7.7,NA,"65057165","PtCon"
121,"3/13/2025 1:30",8.5,95.5,7.8,NA,"65057165","PtCon"
122,"3/13/2025 2:00",8.5,96.5,8,NA,"65057165","PtCon"
123,"3/13/2025 2:30",9,94.5,8.2,NA,"65057165","PtCon"
124,"3/13/2025 3:00",8.5,94.5,7.7,NA,"65057165","PtCon"
125,"3/13/2025 3:30",7.5,95,6.8,NA,"65057165","PtCon"
126,"3/13/2025 4:00",7.5,96.5,7,NA,"65057165","PtCon"
127,"3/13/2025 4:30",7,96.5,6.5,NA,"65057165","PtCon"
128,"3/13/2025 5:00",7.5,97,7.1,NA,"65057165","PtCon"
129,"3/13/2025 5:30",7,96,6.4,NA,"65057165","PtCon"
130,"3/13/2025 6:00",7.5,100,7.5,NA,"65057165","PtCon"
131,"3/13/2025 6:30",9,88.5,7.2,NA,"65057165","PtCon"
132,"3/13/2025 7:00",9.5,85,7.1,NA,"65057165","PtCon"
133,"3/13/2025 7:30",8,88.5,6.2,NA,"65057165","PtCon"
134,"3/13/2025 8:00",9,88.5,7.2,NA,"65057165","PtCon"
135,"3/13/2025 8:30",10,82.5,7.2,NA,"65057165","PtCon"
136,"3/13/2025 9:00",10.5,73.5,6,NA,"65057165","PtCon"
137,"3/13/2025 9:30",11.5,74,7,NA,"65057165","PtCon"
138,"3/13/2025 10:00",12,72,7.1,NA,"65057165","PtCon"
139,"3/13/2025 10:30",12.5,72,7.6,NA,"65057165","PtCon"
140,"3/13/2025 11:00",11.5,74.5,7.1,NA,"65057165","PtCon"
141,"3/13/2025 11:30",12.5,72,7.6,NA,"65057165","PtCon"
142,"3/13/2025 12:00",11.5,76,7.4,NA,"65057165","PtCon"
143,"3/13/2025 12:30",14,67.5,8.1,NA,"65057165","PtCon"
144,"3/13/2025 13:00",13,67,7,NA,"65057165","PtCon"
145,"3/13/2025 13:30",13.5,68.5,7.8,NA,"65057165","PtCon"
146,"3/13/2025 14:00",12.5,71.5,7.5,NA,"65057165","PtCon"
147,"3/13/2025 14:30",13.5,64,6.8,NA,"65057165","PtCon"
148,"3/13/2025 15:00",13.5,66,7.3,NA,"65057165","PtCon"
149,"3/13/2025 15:30",13,66.5,6.9,NA,"65057165","PtCon"
150,"3/13/2025 16:00",14,64.5,7.4,NA,"65057165","PtCon"
151,"3/13/2025 16:30",12,73.5,7.4,NA,"65057165","PtCon"
152,"3/13/2025 17:00",13.5,64,6.8,NA,"65057165","PtCon"
153,"3/13/2025 17:30",13.5,63,6.6,NA,"65057165","PtCon"
154,"3/13/2025 18:00",13,63.5,6.2,NA,"65057165","PtCon"
155,"3/13/2025 18:30",12,63.5,5.3,NA,"65057165","PtCon"
156,"3/13/2025 19:00",11.5,67.5,5.7,NA,"65057165","PtCon"
157,"3/13/2025 19:30",10.5,71,5.5,NA,"65057165","PtCon"
158,"3/13/2025 20:00",10,73.5,5.5,NA,"65057165","PtCon"
159,"3/13/2025 20:30",10,74.5,5.7,NA,"65057165","PtCon"
160,"3/13/2025 21:00",9.5,76.5,5.6,NA,"65057165","PtCon"
161,"3/13/2025 21:30",9.5,78.5,6,NA,"65057165","PtCon"
162,"3/13/2025 22:00",9,81,5.9,NA,"65057165","PtCon"
163,"3/13/2025 22:30",9,78.5,5.5,NA,"65057165","PtCon"
164,"3/13/2025 23:00",8.5,79,5.1,NA,"65057165","PtCon"
165,"3/13/2025 23:30",8.5,81,5.4,NA,"65057165","PtCon"
166,"3/14/2025 0:00",7,82.5,4.2,NA,"65057165","PtCon"
167,"3/14/2025 0:30",7,85.5,4.7,NA,"65057165","PtCon"
168,"3/14/2025 1:00",8,88,6.1,NA,"65057165","PtCon"
169,"3/14/2025 1:30",8.5,82,5.6,NA,"65057165","PtCon"
170,"3/14/2025 2:00",7,85,4.7,NA,"65057165","PtCon"
171,"3/14/2025 2:30",6.5,87,4.5,NA,"65057165","PtCon"
172,"3/14/2025 3:00",6,87.5,4.1,NA,"65057165","PtCon"
173,"3/14/2025 3:30",5.5,89.5,3.9,NA,"65057165","PtCon"
174,"3/14/2025 4:00",5.5,91,4.2,NA,"65057165","PtCon"
175,"3/14/2025 4:30",6,91,4.6,NA,"65057165","PtCon"
176,"3/14/2025 5:00",7,92.5,5.9,NA,"65057165","PtCon"
177,"3/14/2025 5:30",7.5,90,6,NA,"65057165","PtCon"
178,"3/14/2025 6:00",7.5,91.5,6.2,NA,"65057165","PtCon"
179,"3/14/2025 6:30",7.5,93,6.4,NA,"65057165","PtCon"
180,"3/14/2025 7:00",7.5,94.5,6.7,NA,"65057165","PtCon"
181,"3/14/2025 7:30",7.5,93.5,6.5,NA,"65057165","PtCon"
182,"3/14/2025 8:00",7.5,95,6.8,NA,"65057165","PtCon"
183,"3/14/2025 8:30",7.5,97,7.1,NA,"65057165","PtCon"
184,"3/14/2025 9:00",8,98,7.7,NA,"65057165","PtCon"
185,"3/14/2025 9:30",8,97.5,7.6,NA,"65057165","PtCon"
186,"3/14/2025 10:00",8.5,97.5,8.1,NA,"65057165","PtCon"
187,"3/14/2025 10:30",8.5,97.5,8.1,NA,"65057165","PtCon"
188,"3/14/2025 11:00",9,97,8.5,NA,"65057165","PtCon"
189,"3/14/2025 11:30",9,97.5,8.6,NA,"65057165","PtCon"
190,"3/14/2025 12:00",9.5,96,8.9,NA,"65057165","PtCon"
191,"3/14/2025 12:30",10.5,93.5,9.5,NA,"65057165","PtCon"
192,"3/14/2025 13:00",10,94.5,9.2,NA,"65057165","PtCon"
193,"3/14/2025 13:30",10.5,95,9.7,NA,"65057165","PtCon"
194,"3/14/2025 14:00",11.5,93,10.4,NA,"65057165","PtCon"
195,"3/14/2025 14:30",12.5,88,10.6,NA,"65057165","PtCon"
196,"3/14/2025 15:00",11.5,91.5,10.2,NA,"65057165","PtCon"
197,"3/14/2025 15:30",13.5,84.5,10.9,NA,"65057165","PtCon"
198,"3/14/2025 16:00",12.5,87.5,10.5,NA,"65057165","PtCon"
199,"3/14/2025 16:30",13.5,82,10.5,NA,"65057165","PtCon"
200,"3/14/2025 17:00",14,77.5,10.1,NA,"65057165","PtCon"
201,"3/14/2025 17:30",12,83,9.2,NA,"65057165","PtCon"
202,"3/14/2025 18:00",11.5,83.5,8.8,NA,"65057165","PtCon"
203,"3/14/2025 18:30",11,85.5,8.7,NA,"65057165","PtCon"
204,"3/14/2025 19:00",10.5,89,8.8,NA,"65057165","PtCon"
205,"3/14/2025 19:30",10.5,90,8.9,NA,"65057165","PtCon"
206,"3/14/2025 20:00",10,92,8.8,NA,"65057165","PtCon"
207,"3/14/2025 20:30",9.5,95,8.7,NA,"65057165","PtCon"
208,"3/14/2025 21:00",10,94,9.1,NA,"65057165","PtCon"
209,"3/14/2025 21:30",10.5,93.5,9.5,NA,"65057165","PtCon"
210,"3/14/2025 22:00",11,88,9.1,NA,"65057165","PtCon"
211,"3/14/2025 22:30",11,86,8.8,NA,"65057165","PtCon"
212,"3/14/2025 23:00",11.5,87.5,9.5,NA,"65057165","PtCon"
213,"3/14/2025 23:30",11,85.5,8.7,NA,"65057165","PtCon"
214,"3/15/2025 0:00",10.5,86,8.3,NA,"65057165","PtCon"
215,"3/15/2025 0:30",10.5,86,8.3,NA,"65057165","PtCon"
216,"3/15/2025 1:00",11,86.5,8.8,NA,"65057165","PtCon"
217,"3/15/2025 1:30",11,85.5,8.7,NA,"65057165","PtCon"
218,"3/15/2025 2:00",11,85,8.6,NA,"65057165","PtCon"
219,"3/15/2025 2:30",11,85,8.6,NA,"65057165","PtCon"
220,"3/15/2025 3:00",10.5,86.5,8.3,NA,"65057165","PtCon"
221,"3/15/2025 3:30",10.5,86,8.3,NA,"65057165","PtCon"
222,"3/15/2025 4:00",10.5,86,8.3,NA,"65057165","PtCon"
223,"3/15/2025 4:30",10,87.5,8,NA,"65057165","PtCon"
224,"3/15/2025 5:00",10,87.5,8,NA,"65057165","PtCon"
225,"3/15/2025 5:30",10,86,7.8,NA,"65057165","PtCon"
226,"3/15/2025 6:00",10,86.5,7.9,NA,"65057165","PtCon"
227,"3/15/2025 6:30",10,87,7.9,NA,"65057165","PtCon"
228,"3/15/2025 7:00",9.5,86,7.3,NA,"65057165","PtCon"
229,"3/15/2025 7:30",9,84.5,6.5,NA,"65057165","PtCon"
230,"3/15/2025 8:00",9,84,6.4,NA,"65057165","PtCon"
231,"3/15/2025 8:30",10.5,76,6.5,NA,"65057165","PtCon"
232,"3/15/2025 9:00",11.5,72,6.6,NA,"65057165","PtCon"
233,"3/15/2025 9:30",12.5,68.5,6.9,NA,"65057165","PtCon"
234,"3/15/2025 10:00",13,67,7,NA,"65057165","PtCon"
235,"3/15/2025 10:30",14,67.5,8.1,NA,"65057165","PtCon"
236,"3/15/2025 11:00",15,64.5,8.4,NA,"65057165","PtCon"
237,"3/15/2025 11:30",15.5,61.5,8.1,NA,"65057165","PtCon"
238,"3/15/2025 12:00",15.5,62,8.3,NA,"65057165","PtCon"
239,"3/15/2025 12:30",16,63.5,9.1,NA,"65057165","PtCon"
240,"3/15/2025 13:00",15.5,63.5,8.6,NA,"65057165","PtCon"
241,"3/15/2025 13:30",16,62,8.7,NA,"65057165","PtCon"
242,"3/15/2025 14:00",15.5,61.5,8.1,NA,"65057165","PtCon"
243,"3/15/2025 14:30",16,62.5,8.8,NA,"65057165","PtCon"
244,"3/15/2025 15:00",15.5,63,8.5,NA,"65057165","PtCon"
245,"3/15/2025 15:30",15.5,67.5,9.5,NA,"65057165","PtCon"
246,"3/15/2025 16:00",15.5,68.5,9.7,NA,"65057165","PtCon"
247,"3/15/2025 16:30",15.5,69,9.8,NA,"65057165","PtCon"
248,"3/15/2025 17:00",15,69.5,9.5,NA,"65057165","PtCon"
249,"3/15/2025 17:30",15,65.5,8.6,NA,"65057165","PtCon"
250,"3/15/2025 18:00",14.5,65.5,8.1,NA,"65057165","PtCon"
251,"3/15/2025 18:30",14,67.5,8.1,NA,"65057165","PtCon"
252,"3/15/2025 19:00",13,69.5,7.6,NA,"65057165","PtCon"
253,"3/15/2025 19:30",12,74,7.5,NA,"65057165","PtCon"
254,"3/15/2025 20:00",11.5,75,7.2,NA,"65057165","PtCon"
255,"3/15/2025 20:30",11.5,79.5,8.1,NA,"65057165","PtCon"
256,"3/15/2025 21:00",11,81,7.9,NA,"65057165","PtCon"
257,"3/15/2025 21:30",11,83.5,8.3,NA,"65057165","PtCon"
258,"3/15/2025 22:00",11,84,8.4,NA,"65057165","PtCon"
259,"3/15/2025 22:30",11,84.5,8.5,NA,"65057165","PtCon"
260,"3/15/2025 23:00",11,85.5,8.7,NA,"65057165","PtCon"
261,"3/15/2025 23:30",11,83.5,8.3,NA,"65057165","PtCon"
262,"3/16/2025 0:00",10.5,82.5,7.7,NA,"65057165","PtCon"
263,"3/16/2025 0:30",9.5,83.5,6.8,NA,"65057165","PtCon"
264,"3/16/2025 1:00",10,83,7.3,NA,"65057165","PtCon"
265,"3/16/2025 1:30",10.5,81.5,7.5,NA,"65057165","PtCon"
266,"3/16/2025 2:00",10.5,80,7.2,NA,"65057165","PtCon"
267,"3/16/2025 2:30",9,84.5,6.5,NA,"65057165","PtCon"
268,"3/16/2025 3:00",9.5,85,7.1,NA,"65057165","PtCon"
269,"3/16/2025 3:30",8.5,84.5,6,NA,"65057165","PtCon"
270,"3/16/2025 4:00",8,87,6,NA,"65057165","PtCon"
271,"3/16/2025 4:30",8.5,88,6.6,NA,"65057165","PtCon"
272,"3/16/2025 5:00",9,85,6.6,NA,"65057165","PtCon"
273,"3/16/2025 5:30",8.5,87.5,6.5,NA,"65057165","PtCon"
274,"3/16/2025 6:00",8.5,89,6.8,NA,"65057165","PtCon"
275,"3/16/2025 6:30",6,88.5,4.2,NA,"65057165","PtCon"
276,"3/16/2025 7:00",5,92.5,3.9,NA,"65057165","PtCon"
277,"3/16/2025 7:30",4.5,93.5,3.5,NA,"65057165","PtCon"
278,"3/16/2025 8:00",4,93.5,3,NA,"65057165","PtCon"
279,"3/16/2025 8:30",6.5,95.5,5.8,NA,"65057165","PtCon"
280,"3/16/2025 9:00",10.5,88.5,8.7,NA,"65057165","PtCon"
281,"3/16/2025 9:30",15,68,9.1,NA,"65057165","PtCon"
282,"3/16/2025 10:00",14.5,69.5,9,NA,"65057165","PtCon"
283,"3/16/2025 10:30",15.5,66.5,9.3,NA,"65057165","PtCon"
284,"3/16/2025 11:00",16.5,62.5,9.3,NA,"65057165","PtCon"
285,"3/16/2025 11:30",16.5,63.5,9.6,NA,"65057165","PtCon"
286,"3/16/2025 12:00",16,65,9.4,NA,"65057165","PtCon"
287,"3/16/2025 12:30",17.5,63,10.4,NA,"65057165","PtCon"
288,"3/16/2025 13:00",16,64.5,9.3,NA,"65057165","PtCon"
289,"3/16/2025 13:30",18,60.5,10.3,NA,"65057165","PtCon"
290,"3/16/2025 14:00",19,59,10.8,NA,"65057165","PtCon"
291,"3/16/2025 14:30",18,62.5,10.7,NA,"65057165","PtCon"
292,"3/16/2025 15:00",17.5,63.5,10.5,NA,"65057165","PtCon"
293,"3/16/2025 15:30",18,65.5,11.4,NA,"65057165","PtCon"
294,"3/16/2025 16:00",16.5,68.5,10.7,NA,"65057165","PtCon"
295,"3/16/2025 16:30",18,64.5,11.2,NA,"65057165","PtCon"
296,"3/16/2025 17:00",15.5,72,10.5,NA,"65057165","PtCon"
297,"3/16/2025 17:30",15,76.5,10.9,NA,"65057165","PtCon"
298,"3/16/2025 18:00",13.5,78.5,9.8,NA,"65057165","PtCon"
299,"3/16/2025 18:30",13,83,10.2,NA,"65057165","PtCon"
300,"3/16/2025 19:00",12.5,86,10.2,NA,"65057165","PtCon"
301,"3/16/2025 19:30",12,84.5,9.5,NA,"65057165","PtCon"
302,"3/16/2025 20:00",12,86.5,9.8,NA,"65057165","PtCon"
303,"3/16/2025 20:30",11.5,85.5,9.2,NA,"65057165","PtCon"
304,"3/16/2025 21:00",11,88,9.1,NA,"65057165","PtCon"
305,"3/16/2025 21:30",10.5,92,9.3,NA,"65057165","PtCon"
306,"3/16/2025 22:00",10.5,87,8.4,NA,"65057165","PtCon"
307,"3/16/2025 22:30",9.5,86,7.3,NA,"65057165","PtCon"
308,"3/16/2025 23:00",8,85,5.6,NA,"65057165","PtCon"
309,"3/16/2025 23:30",8,87.5,6.1,NA,"65057165","PtCon"
310,"3/17/2025 0:00",8.5,86,6.3,NA,"65057165","PtCon"
311,"3/17/2025 0:30",9,83,6.3,NA,"65057165","PtCon"
312,"3/17/2025 1:00",8.5,84.5,6,NA,"65057165","PtCon"
313,"3/17/2025 1:30",7,87.5,5.1,NA,"65057165","PtCon"
314,"3/17/2025 2:00",7,90,5.5,NA,"65057165","PtCon"
315,"3/17/2025 2:30",6,90,4.5,NA,"65057165","PtCon"
316,"3/17/2025 3:00",6.5,92,5.3,NA,"65057165","PtCon"
317,"3/17/2025 3:30",7,93,5.9,NA,"65057165","PtCon"
318,"3/17/2025 4:00",6,92.5,4.9,NA,"65057165","PtCon"
319,"3/17/2025 4:30",6.5,94,5.6,NA,"65057165","PtCon"
320,"3/17/2025 5:00",6.5,94.5,5.7,NA,"65057165","PtCon"
321,"3/17/2025 5:30",7.5,95,6.8,NA,"65057165","PtCon"
322,"3/17/2025 6:00",8,95.5,7.3,NA,"65057165","PtCon"
323,"3/17/2025 6:30",9.5,95.5,8.8,NA,"65057165","PtCon"
324,"3/17/2025 7:00",10,94.5,9.2,NA,"65057165","PtCon"
325,"3/17/2025 7:30",10.5,91,9.1,NA,"65057165","PtCon"
326,"3/17/2025 8:00",10.5,91,9.1,NA,"65057165","PtCon"
327,"3/17/2025 8:30",11.5,88,9.6,NA,"65057165","PtCon"
328,"3/17/2025 9:00",12,88,10.1,NA,"65057165","PtCon"
329,"3/17/2025 9:30",12,92,10.7,NA,"65057165","PtCon"
330,"3/17/2025 10:00",12,94.5,11.1,NA,"65057165","PtCon"
331,"3/17/2025 10:30",12.5,95,11.7,NA,"65057165","PtCon"
332,"3/17/2025 11:00",12.5,95.5,11.8,NA,"65057165","PtCon"
333,"3/17/2025 11:30",13.5,94,12.6,NA,"65057165","PtCon"
334,"3/17/2025 12:00",13,93,11.9,NA,"65057165","PtCon"
335,"3/17/2025 12:30",14,90.5,12.5,NA,"65057165","PtCon"
336,"3/17/2025 13:00",13.5,89.5,11.8,NA,"65057165","PtCon"
337,"3/17/2025 13:30",14.5,86.5,12.3,NA,"65057165","PtCon"
338,"3/17/2025 14:00",15,86,12.7,NA,"65057165","PtCon"
339,"3/17/2025 14:30",16,82.5,13,NA,"65057165","PtCon"
340,"3/17/2025 15:00",16.5,79.5,12.9,NA,"65057165","PtCon"
341,"3/17/2025 15:30",16.5,77,12.5,NA,"65057165","PtCon"
342,"3/17/2025 16:00",17,77,12.9,NA,"65057165","PtCon"
343,"3/17/2025 16:30",16.5,71,11.2,NA,"65057165","PtCon"
344,"3/17/2025 17:00",15.5,70.5,10.2,NA,"65057165","PtCon"
345,"3/17/2025 17:30",15.5,68,9.6,NA,"65057165","PtCon"
346,"3/17/2025 18:00",14.5,70,9.1,NA,"65057165","PtCon"
347,"3/17/2025 18:30",14,71.5,8.9,NA,"65057165","PtCon"
348,"3/17/2025 19:00",13,75,8.7,NA,"65057165","PtCon"
349,"3/17/2025 19:30",12,81,8.8,NA,"65057165","PtCon"
350,"3/17/2025 20:00",11.5,81.5,8.4,NA,"65057165","PtCon"
351,"3/17/2025 20:30",11,81.5,8,NA,"65057165","PtCon"
352,"3/17/2025 21:00",11,79,7.5,NA,"65057165","PtCon"
353,"3/17/2025 21:30",11,82,8,NA,"65057165","PtCon"
354,"3/17/2025 22:00",11,82.5,8.1,NA,"65057165","PtCon"
355,"3/17/2025 22:30",10.5,82,7.6,NA,"65057165","PtCon"
356,"3/17/2025 23:00",10.5,83,7.7,NA,"65057165","PtCon"
357,"3/17/2025 23:30",10.5,80.5,7.3,NA,"65057165","PtCon"
358,"3/18/2025 0:00",10,88.5,8.2,NA,"65057165","PtCon"
359,"3/18/2025 0:30",10.5,86,8.3,NA,"65057165","PtCon"
360,"3/18/2025 1:00",10.5,77,6.6,NA,"65057165","PtCon"
361,"3/18/2025 1:30",10.5,77.5,6.7,NA,"65057165","PtCon"
362,"3/18/2025 2:00",10.5,76.5,6.6,NA,"65057165","PtCon"
363,"3/18/2025 2:30",10.5,76.5,6.6,NA,"65057165","PtCon"
364,"3/18/2025 3:00",10.5,78,6.8,NA,"65057165","PtCon"
365,"3/18/2025 3:30",11,76,6.9,NA,"65057165","PtCon"
366,"3/18/2025 4:00",11,75.5,6.8,NA,"65057165","PtCon"
367,"3/18/2025 4:30",10.5,77.5,6.7,NA,"65057165","PtCon"
368,"3/18/2025 5:00",10.5,77,6.6,NA,"65057165","PtCon"
369,"3/18/2025 5:30",10,79,6.5,NA,"65057165","PtCon"
370,"3/18/2025 6:00",10,81.5,7,NA,"65057165","PtCon"
371,"3/18/2025 6:30",10,82,7.1,NA,"65057165","PtCon"
372,"3/18/2025 7:00",10,82.5,7.2,NA,"65057165","PtCon"
373,"3/18/2025 7:30",10,83.5,7.3,NA,"65057165","PtCon"
374,"3/18/2025 8:00",10,81.5,7,NA,"65057165","PtCon"
375,"3/18/2025 8:30",11,76,6.9,NA,"65057165","PtCon"
376,"3/18/2025 9:00",11.5,72.5,6.7,NA,"65057165","PtCon"
377,"3/18/2025 9:30",12.5,70,7.2,NA,"65057165","PtCon"
378,"3/18/2025 10:00",13,66,6.8,NA,"65057165","PtCon"
379,"3/18/2025 10:30",14,62,6.8,NA,"65057165","PtCon"
380,"3/18/2025 11:00",15.5,61.5,8.1,NA,"65057165","PtCon"
381,"3/18/2025 11:30",16,57,7.5,NA,"65057165","PtCon"
382,"3/18/2025 12:00",16,58.5,7.9,NA,"65057165","PtCon"
383,"3/18/2025 12:30",16,59.5,8.1,NA,"65057165","PtCon"
