"Time","Dangermond_North Beach Air Temp Avg degC","Dangermond_North Beach Relative Humidity Max %","Dangermond_North Beach Relative Humidity Min %"
"2025-05-08 16:20:00",13.78,99.7,94
"2025-05-08 16:30:00",13.84,100,93.3
"2025-05-08 16:40:00",13.69,100,93.5
"2025-05-08 16:50:00",13.64,100,94.1
"2025-05-08 17:00:00",13.7,99.1,94.4
"2025-05-08 17:10:00",13.56,99.9,94.8
"2025-05-08 17:20:00",13.53,99.2,94.8
"2025-05-08 17:30:00",13.52,99.7,95
"2025-05-08 17:40:00",13.51,98.4,94.8
"2025-05-08 17:50:00",13.49,98.1,94.2
"2025-05-08 18:00:00",13.16,98.9,94.4
"2025-05-08 18:10:00",13.08,98.3,95
"2025-05-08 18:20:00",13.36,96.2,92.9
"2025-05-08 18:30:00",13.11,96.4,93.9
"2025-05-08 18:40:00",13.12,95.5,93.7
"2025-05-08 18:50:00",12.94,95.8,94.1
"2025-05-08 19:00:00",12.79,95.6,93.6
"2025-05-08 19:10:00",13.1,95.1,91.7
"2025-05-08 19:20:00",13.13,94.2,92.2
"2025-05-08 19:30:00",12.99,94.9,92.9
"2025-05-08 19:40:00",12.99,94.6,92.7
"2025-05-08 19:50:00",12.99,95,92.3
"2025-05-08 20:00:00",12.96,94.4,92
"2025-05-08 20:10:00",12.97,94,91.7
"2025-05-08 20:20:00",12.95,93.7,91.7
"2025-05-08 20:30:00",12.92,93.6,90.9
"2025-05-08 20:40:00",12.79,94.2,91.9
"2025-05-08 20:50:00",12.7,94.4,91.9
"2025-05-08 21:00:00",12.65,94.7,92
"2025-05-08 21:10:00",12.62,95.1,92.9
"2025-05-08 21:20:00",12.66,95.1,92.9
"2025-05-08 21:30:00",12.59,95.9,92.8
"2025-05-08 21:40:00",12.63,95.1,92.9
"2025-05-08 21:50:00",12.63,95.6,92.7
"2025-05-08 22:00:00",12.83,94.3,92.5
"2025-05-08 22:10:00",12.81,95.2,93.1
"2025-05-08 22:20:00",12.7,95.5,93.3
"2025-05-08 22:30:00",12.77,95.4,92.9
"2025-05-08 22:40:00",12.89,94.6,92.4
"2025-05-08 22:50:00",12.86,95.2,92.9
"2025-05-08 23:00:00",12.86,94.8,92.5
"2025-05-08 23:10:00",12.82,94.7,92.6
"2025-05-08 23:20:00",12.61,96.5,93.4
"2025-05-08 23:30:00",12.35,96.8,94.7
"2025-05-08 23:40:00",12.36,96.5,94.3
"2025-05-08 23:50:00",12.28,98.3,93.8
"2025-05-09 00:00:00",11.57,99.8,95.5
"2025-05-09 00:10:00",11.63,98.5,92.2
"2025-05-09 00:20:00",11.88,96.8,90.9
"2025-05-09 00:30:00",11.52,97.4,93.2
"2025-05-09 00:40:00",11.44,97.5,92.7
"2025-05-09 00:50:00",11.4,98.3,93.1
"2025-05-09 01:00:00",11.23,97.9,94.5
"2025-05-09 01:10:00",11.46,97.6,90.7
"2025-05-09 01:20:00",11.84,97.3,90.7
"2025-05-09 01:30:00",12.71,95.5,89.6
"2025-05-09 01:40:00",13.02,97,91.2
"2025-05-09 01:50:00",13.52,96.7,92.8
"2025-05-09 02:00:00",13.63,97.7,94.9
"2025-05-09 02:10:00",13.67,99.2,95.4
"2025-05-09 02:20:00",13.68,99.5,96.3
"2025-05-09 02:30:00",13.57,99.7,97.3
"2025-05-09 02:40:00",13.46,99.6,97.1
"2025-05-09 02:50:00",13.39,99.4,97
"2025-05-09 03:00:00",13.16,100,98.2
"2025-05-09 03:10:00",12.66,100,96.6
"2025-05-09 03:20:00",13.19,97.7,94.2
"2025-05-09 03:30:00",13.28,97.3,94.3
"2025-05-09 03:40:00",13,99.6,95
"2025-05-09 03:50:00",12.47,100,96.5
"2025-05-09 04:00:00",12.45,99.3,94.5
"2025-05-09 04:10:00",12.23,100,93.8
"2025-05-09 04:20:00",12.7,98.9,91.8
"2025-05-09 04:30:00",12.38,100,93.8
"2025-05-09 04:40:00",12.52,100,93.5
"2025-05-09 04:50:00",10.83,100,100
"2025-05-09 05:00:00",11.07,100,93.1
"2025-05-09 05:10:00",11.3,100,91.1
"2025-05-09 05:20:00",11.9,95.7,89.4
"2025-05-09 05:30:00",11.63,100,94.2
"2025-05-09 05:40:00",11.66,100,94.9
"2025-05-09 05:50:00",11.95,100,97.6
"2025-05-09 06:00:00",12.52,100,98.3
"2025-05-09 06:10:00",13.08,100,99.1
"2025-05-09 06:20:00",13.71,100,100
"2025-05-09 06:30:00",14.22,100,100
"2025-05-09 06:40:00",14.26,100,100
"2025-05-09 06:50:00",14.55,100,100
"2025-05-09 07:00:00",14.63,100,100
"2025-05-09 07:10:00",15.06,100,100
"2025-05-09 07:20:00",15.48,100,100
"2025-05-09 07:30:00",15.18,100,100
"2025-05-09 07:40:00",14.62,100,100
"2025-05-09 07:50:00",14.29,100,100
"2025-05-09 08:00:00",14.09,100,100
"2025-05-09 08:10:00",14.07,100,100
"2025-05-09 08:20:00",14.24,100,100
"2025-05-09 08:30:00",14.61,100,100
"2025-05-09 08:40:00",15.52,100,100
"2025-05-09 08:50:00",14.78,100,100
"2025-05-09 09:00:00",14.83,100,100
"2025-05-09 09:10:00",14.14,100,100
"2025-05-09 09:20:00",14.38,100,100
"2025-05-09 09:30:00",14.29,100,100
"2025-05-09 09:40:00",13.94,100,100
"2025-05-09 09:50:00",13.86,100,100
"2025-05-09 10:00:00",13.94,100,100
"2025-05-09 10:10:00",13.68,100,100
"2025-05-09 10:20:00",14.22,100,99.7
"2025-05-09 10:30:00",16.67,100,88.8
"2025-05-09 10:40:00",16.24,100,89.2
"2025-05-09 10:50:00",14.87,100,97.3
"2025-05-09 11:00:00",14.73,100,90.6
"2025-05-09 11:10:00",15.81,100,90.7
"2025-05-09 11:20:00",15.1,100,94.7
"2025-05-09 11:30:00",15.23,100,93.3
"2025-05-09 11:40:00",16.41,100,84.8
"2025-05-09 11:50:00",16.46,100,84.7
"2025-05-09 12:00:00",15.88,100,87.4
"2025-05-09 12:10:00",15.73,100,90.5
"2025-05-09 12:20:00",15.94,100,88.2
"2025-05-09 12:30:00",15.86,100,88.3
"2025-05-09 12:40:00",15.86,100,88.3
"2025-05-09 12:50:00",15.77,100,86.2
"2025-05-09 13:00:00",15.92,100,88.4
"2025-05-09 13:10:00",15.84,100,88.8
"2025-05-09 13:20:00",16.47,99.9,85.6
"2025-05-09 13:30:00",17.64,98.3,83
"2025-05-09 13:40:00",18.7,93.4,78.5
"2025-05-09 13:50:00",19.82,90.7,77.6
"2025-05-09 14:00:00",20.48,89,76.5
"2025-05-09 14:10:00",21.03,87.4,71.2
"2025-05-09 14:20:00",18.61,100,79.8
"2025-05-09 14:30:00",17.68,99.4,82.8
"2025-05-09 14:40:00",19.69,89.2,74.4
"2025-05-09 14:50:00",18.91,94,77.8
"2025-05-09 15:00:00",18.43,96,80.9
"2025-05-09 15:10:00",17.84,96.1,80.1
"2025-05-09 15:20:00",17.91,94.2,80.9
"2025-05-09 15:30:00",18.23,92,80.9
"2025-05-09 15:40:00",18,91.8,81.5
"2025-05-09 15:50:00",17.74,92.6,83.4
"2025-05-09 16:00:00",17.11,95.1,84.6
"2025-05-09 16:10:00",17.23,95.4,83.1
"2025-05-09 16:20:00",17.16,94,83.7
"2025-05-09 16:30:00",17.05,94.3,85.7
"2025-05-09 16:40:00",18.22,90.1,80.2
"2025-05-09 16:50:00",17.83,91.9,84.1
"2025-05-09 17:00:00",17.95,90.3,78.5
"2025-05-09 17:10:00",18.21,87.8,81.7
"2025-05-09 17:20:00",18.38,87.6,79.4
"2025-05-09 17:30:00",18.79,86.1,76.9
"2025-05-09 17:40:00",19.76,82.6,73.1
"2025-05-09 17:50:00",19.11,84.6,78.5
"2025-05-09 18:00:00",18.34,85,80.6
"2025-05-09 18:10:00",18.38,83.8,79.3
"2025-05-09 18:20:00",18.76,81.9,75.5
"2025-05-09 18:30:00",18.62,80.4,75.7
"2025-05-09 18:40:00",18.15,81.9,78.3
"2025-05-09 18:50:00",17.17,84.6,81
"2025-05-09 19:00:00",16.57,85.9,84.2
"2025-05-09 19:10:00",16.5,85.6,82.9
"2025-05-09 19:20:00",16.25,86.3,82.8
"2025-05-09 19:30:00",15.77,87.5,85.2
"2025-05-09 19:40:00",15.61,87.8,83.9
"2025-05-09 19:50:00",15.53,88,84
"2025-05-09 20:00:00",15.33,88.4,85.8
"2025-05-09 20:10:00",15.38,88.2,85.4
"2025-05-09 20:20:00",15.26,89.4,84.8
"2025-05-09 20:30:00",15.15,89.8,84
"2025-05-09 20:40:00",15.48,88.1,82.6
"2025-05-09 20:50:00",15.94,86.4,78.9
"2025-05-09 21:00:00",16.13,85,77.8
"2025-05-09 21:10:00",16.14,87.4,77.2
"2025-05-09 21:20:00",16.1,86.4,79.3
"2025-05-09 21:30:00",16.65,85.4,77.6
"2025-05-09 21:40:00",17.09,83.3,72
"2025-05-09 21:50:00",17.38,81.1,70.8
"2025-05-09 22:00:00",18.46,76.6,65.6
"2025-05-09 22:10:00",18.77,73.9,67.5
"2025-05-09 22:20:00",17.74,79.9,70.7
"2025-05-09 22:30:00",16.73,85.7,77.3
"2025-05-09 22:40:00",16.72,83.9,75.5
"2025-05-09 22:50:00",16.11,87.8,78.2
"2025-05-09 23:00:00",16.65,84.9,75.4
"2025-05-09 23:10:00",15.66,89.7,82
"2025-05-09 23:20:00",15.25,91.6,85.9
"2025-05-09 23:30:00",15.36,90.4,85.8
"2025-05-09 23:40:00",15.23,90.3,87.3
"2025-05-09 23:50:00",15.34,89.6,86
"2025-05-10 00:00:00",15.51,89.2,85.8
"2025-05-10 00:10:00",15.12,91,88.7
"2025-05-10 00:20:00",14.92,91.4,88.8
"2025-05-10 00:30:00",15.09,90.1,87.2
"2025-05-10 00:40:00",14.8,91.5,88.8
"2025-05-10 00:50:00",15.03,91.6,86
"2025-05-10 01:00:00",15.25,89,86.3
"2025-05-10 01:10:00",15.49,89.3,82.3
"2025-05-10 01:20:00",14.97,91.9,87.3
"2025-05-10 01:30:00",14.53,92.5,90.6
"2025-05-10 01:40:00",14.28,93.3,90.7
"2025-05-10 01:50:00",14.37,92.5,89.8
"2025-05-10 02:00:00",14.27,92,89.8
"2025-05-10 02:10:00",14.24,92.4,89.9
"2025-05-10 02:20:00",14.31,91.9,88.2
"2025-05-10 02:30:00",14.29,92.1,88.4
"2025-05-10 02:40:00",13.83,95.5,89.2
"2025-05-10 02:50:00",13.5,94.8,89.9
"2025-05-10 03:00:00",13.58,93.6,91.2
"2025-05-10 03:10:00",13.46,97.2,90.4
"2025-05-10 03:20:00",12.93,97.6,89.4
"2025-05-10 03:30:00",13.49,96.4,88.5
"2025-05-10 03:40:00",13.46,97.4,89.8
"2025-05-10 03:50:00",12.99,99.4,90.3
"2025-05-10 04:00:00",13.63,94.9,88.3
"2025-05-10 04:10:00",13.41,96.8,91.3
"2025-05-10 04:20:00",12.71,99.6,92.5
"2025-05-10 04:30:00",13.02,95.7,90
"2025-05-10 04:40:00",13.85,92.2,88.2
"2025-05-10 04:50:00",14.37,93.8,87.5
"2025-05-10 05:00:00",14.39,94.7,89.4
"2025-05-10 05:10:00",13.88,96.3,92.6
"2025-05-10 05:20:00",14.19,96.5,90.7
"2025-05-10 05:30:00",14.29,96.2,92.5
"2025-05-10 05:40:00",14.63,96.3,92.6
"2025-05-10 05:50:00",15.01,95.9,93.2
"2025-05-10 06:00:00",15.47,97.5,93.6
"2025-05-10 06:10:00",15.08,100,96.8
"2025-05-10 06:20:00",14.91,100,100
"2025-05-10 06:30:00",15.24,100,99.1
"2025-05-10 06:40:00",16.09,100,95.6
"2025-05-10 06:50:00",17.44,99.8,90.8
"2025-05-10 07:00:00",16.78,100,97
"2025-05-10 07:10:00",16.87,100,94.7
"2025-05-10 07:20:00",16.7,100,95.4
"2025-05-10 07:30:00",16.54,100,93.9
"2025-05-10 07:40:00",16.74,100,94.2
"2025-05-10 07:50:00",17.59,98,88.7
"2025-05-10 08:00:00",18.12,96.2,87.1
"2025-05-10 08:10:00",19.11,92.4,84.1
"2025-05-10 08:20:00",20.2,91.9,82.8
"2025-05-10 08:30:00",21.11,86.7,79.9
"2025-05-10 08:40:00",21.69,86.6,75.6
"2025-05-10 08:50:00",21.57,85.3,75.4
"2025-05-10 09:00:00",20.38,88.5,79.3
"2025-05-10 09:10:00",20.13,90.4,79.2
"2025-05-10 09:20:00",19.55,93,81.7
"2025-05-10 09:30:00",19.57,93.8,81.3
"2025-05-10 09:40:00",19.66,92.1,80.2
"2025-05-10 09:50:00",19.27,96.7,83.1
"2025-05-10 10:00:00",18.27,97.8,83.7
"2025-05-10 10:10:00",17.7,99,81.7
"2025-05-10 10:20:00",17.82,99.7,84.6
"2025-05-10 10:30:00",19.16,93.9,78.5
"2025-05-10 10:40:00",19.82,93.6,78.8
"2025-05-10 10:50:00",17.49,100,83.5
"2025-05-10 11:00:00",17.83,98.2,83.5
"2025-05-10 11:10:00",18.58,95.1,81.4
"2025-05-10 11:20:00",17.98,98.9,81.9
"2025-05-10 11:30:00",18.11,94.7,77.9
"2025-05-10 11:40:00",18.98,92.7,75.4
"2025-05-10 11:50:00",20.24,86.4,73.6
"2025-05-10 12:00:00",19.38,90.8,73.7
"2025-05-10 12:10:00",18.43,95.6,83.6
"2025-05-10 12:20:00",19.01,96.1,77.4
"2025-05-10 12:30:00",18.23,96.4,82.7
"2025-05-10 12:40:00",18.83,92.4,77.9
"2025-05-10 12:50:00",19.73,87.1,76.3
"2025-05-10 13:00:00",20.01,89.6,72.7
"2025-05-10 13:10:00",19.64,90.8,76.6
"2025-05-10 13:20:00",19.84,88.8,75.6
"2025-05-10 13:30:00",20.41,88.6,73
"2025-05-10 13:40:00",19.39,91.2,76.1
"2025-05-10 13:50:00",19.41,91.8,80.3
"2025-05-10 14:00:00",18.33,96,80.8
"2025-05-10 14:10:00",17.44,97.5,82.6
"2025-05-10 14:20:00",17.33,95.1,84.6
"2025-05-10 14:30:00",17.75,94.9,80.7
"2025-05-10 14:40:00",17.72,93.4,81
"2025-05-10 14:50:00",17.67,93.4,82.5
"2025-05-10 15:00:00",17.76,94,83.9
"2025-05-10 15:10:00",18.28,92.8,79.3
"2025-05-10 15:20:00",18.19,91.5,80.9
"2025-05-10 15:30:00",17.82,92.7,83.6
"2025-05-10 15:40:00",17.81,92.2,82.2
"2025-05-10 15:50:00",17.35,92.5,84.7
"2025-05-10 16:00:00",16.92,92.1,85.6
"2025-05-10 16:10:00",16.81,91.9,84
"2025-05-10 16:20:00",16.85,89.7,84
"2025-05-10 16:30:00",16.56,90.7,85.5
"2025-05-10 16:40:00",16.62,90.5,84.9
"2025-05-10 16:50:00",16.73,91.5,85.4
"2025-05-10 17:00:00",16.82,89.4,84.4
"2025-05-10 17:10:00",17.06,89.3,83.4
"2025-05-10 17:20:00",17.11,88.9,83.8
"2025-05-10 17:30:00",17.19,88.3,82.8
"2025-05-10 17:40:00",17.12,87.2,82.8
"2025-05-10 17:50:00",16.7,86.8,83.1
"2025-05-10 18:00:00",16.8,85.5,82.7
"2025-05-10 18:10:00",16.65,85.2,81.8
"2025-05-10 18:20:00",16.81,83.2,80.8
"2025-05-10 18:30:00",17.02,82.3,80.6
"2025-05-10 18:40:00",17.08,83.1,80.6
"2025-05-10 18:50:00",17.06,82.4,80.9
"2025-05-10 19:00:00",17.39,81.9,72.6
"2025-05-10 19:10:00",19,73.6,67.4
"2025-05-10 19:20:00",19.4,69.2,62.7
"2025-05-10 19:30:00",19.21,70.6,56.7
"2025-05-10 19:40:00",20.11,64,52.1
"2025-05-10 19:50:00",17.6,80.5,60.5
"2025-05-10 20:00:00",16.53,82.1,77.1
"2025-05-10 20:10:00",16.33,80.2,75
"2025-05-10 20:20:00",16.27,80,72.8
"2025-05-10 20:30:00",16.31,78.3,74
"2025-05-10 20:40:00",16.22,78.3,74.5
"2025-05-10 20:50:00",16.03,79.3,75.1
"2025-05-10 21:00:00",16.04,79.7,75.3
"2025-05-10 21:10:00",16.2,80.1,73.8
"2025-05-10 21:20:00",16.28,78.7,72.7
"2025-05-10 21:30:00",16.13,79.5,74.9
"2025-05-10 21:40:00",15.74,82.9,78.9
"2025-05-10 21:50:00",15.54,83.3,78.3
"2025-05-10 22:00:00",15.58,82.8,76.8
"2025-05-10 22:10:00",15.49,82.9,78.9
"2025-05-10 22:20:00",15.53,82.4,77.8
"2025-05-10 22:30:00",15.48,83.7,78.4
"2025-05-10 22:40:00",15.98,80.6,74.2
"2025-05-10 22:50:00",16.08,78.5,73.8
"2025-05-10 23:00:00",16.02,79.8,73.7
"2025-05-10 23:10:00",16.02,77.8,73
"2025-05-10 23:20:00",16.98,78.2,55.7
"2025-05-10 23:30:00",18,62.8,54.2
"2025-05-10 23:40:00",17.83,72.2,52.9
"2025-05-10 23:50:00",17.85,70.1,52.2
"2025-05-11 00:00:00",17.53,63.4,53.8
"2025-05-11 00:10:00",15.87,77.9,65.7
"2025-05-11 00:20:00",16.83,75.6,52.3
"2025-05-11 00:30:00",16.59,76.2,53.8
"2025-05-11 00:40:00",15.43,78.6,70.4
"2025-05-11 00:50:00",15.36,79.9,72.6
"2025-05-11 01:00:00",15.44,78.9,71.2
"2025-05-11 01:10:00",14.75,83.5,75.5
"2025-05-11 01:20:00",14.41,84.1,80.7
"2025-05-11 01:30:00",14.53,81.9,77.7
"2025-05-11 01:40:00",14.7,78.3,70.4
"2025-05-11 01:50:00",15.24,71.8,64.1
"2025-05-11 02:00:00",15.2,68.5,62.2
"2025-05-11 02:10:00",14.48,79.6,63.3
"2025-05-11 02:20:00",14.6,77.9,73.2
"2025-05-11 02:30:00",14.6,81.2,74.1
"2025-05-11 02:40:00",14.63,80.5,70.7
"2025-05-11 02:50:00",14.42,77.7,69.5
"2025-05-11 03:00:00",14.67,75.4,71.4
"2025-05-11 03:10:00",14.29,80.9,71.6
"2025-05-11 03:20:00",14.19,81.5,73.9
"2025-05-11 03:30:00",14.46,82,73.2
"2025-05-11 03:40:00",15.34,79.5,67.8
"2025-05-11 03:50:00",15.21,78.9,59.4
"2025-05-11 04:00:00",16.28,78.8,58.5
"2025-05-11 04:10:00",15.41,79.5,67.4
"2025-05-11 04:20:00",15.62,80.3,69.7
"2025-05-11 04:30:00",15.48,79.5,70.3
"2025-05-11 04:40:00",16.32,78.2,63.2
"2025-05-11 04:50:00",17.67,68.4,58.3
"2025-05-11 05:00:00",18.09,63.9,55.5
"2025-05-11 05:10:00",18.89,59.9,52.6
"2025-05-11 05:20:00",18.77,61.1,51
"2025-05-11 05:30:00",18.92,57.5,50.7
"2025-05-11 05:40:00",19.15,58.5,50.1
"2025-05-11 05:50:00",19.06,59.6,50.7
"2025-05-11 06:00:00",19.13,56.4,52
"2025-05-11 06:10:00",19.75,54.9,48.8
"2025-05-11 06:20:00",19.14,59.5,51.5
"2025-05-11 06:30:00",19.24,60.9,53
"2025-05-11 06:40:00",20.42,54.8,51
"2025-05-11 06:50:00",18.78,77,50
"2025-05-11 07:00:00",20.24,62.5,53
"2025-05-11 07:10:00",21.23,54,48.4
"2025-05-11 07:20:00",20,74.7,46.4
"2025-05-11 07:30:00",17.78,79.4,68.5
"2025-05-11 07:40:00",18.2,77.8,68.9
"2025-05-11 07:50:00",18.79,81.9,63
"2025-05-11 08:00:00",18.14,81,65.1
"2025-05-11 08:10:00",19.8,69.7,59.3
"2025-05-11 08:20:00",18.72,79.8,64.7
"2025-05-11 08:30:00",18.22,81.7,70.2
"2025-05-11 08:40:00",19,77.7,65.4
"2025-05-11 08:50:00",17.73,82.3,72.6
"2025-05-11 09:00:00",17.2,84,72.8
"2025-05-11 09:10:00",16.43,88.9,76.7
"2025-05-11 09:20:00",16.11,88.4,81.4
"2025-05-11 09:30:00",16.22,87.9,80.4
"2025-05-11 09:40:00",15.96,90.2,80.7
"2025-05-11 09:50:00",16.04,90.5,81
"2025-05-11 10:00:00",16.4,89.6,79.1
"2025-05-11 10:10:00",16.82,86.6,77.5
"2025-05-11 10:20:00",16.35,88.6,81.3
"2025-05-11 10:30:00",16.93,86.4,75.1
"2025-05-11 10:40:00",16.89,86.2,75.7
"2025-05-11 10:50:00",17.2,85.2,75.1
"2025-05-11 11:00:00",17.62,87.2,73.3
"2025-05-11 11:10:00",17.79,85.4,74.6
"2025-05-11 11:20:00",17.37,87.7,73.7
"2025-05-11 11:30:00",17.45,85.7,74.5
"2025-05-11 11:40:00",17.28,87,75.6
"2025-05-11 11:50:00",17.3,84.3,74.7
"2025-05-11 12:00:00",17.54,85.7,71.6
"2025-05-11 12:10:00",17.65,84.9,72.9
"2025-05-11 12:20:00",17.45,83.7,73.9
"2025-05-11 12:30:00",17.31,83.1,73.2
"2025-05-11 12:40:00",17.78,80,71.5
"2025-05-11 12:50:00",17.59,82.7,71
"2025-05-11 13:00:00",17.84,80.6,70.7
"2025-05-11 13:10:00",17.65,80.5,71
"2025-05-11 13:20:00",17.66,81.3,71.4
"2025-05-11 13:30:00",17.95,78.7,70.9
"2025-05-11 13:40:00",18.49,77.7,63.4
"2025-05-11 13:50:00",18.45,79.6,67.6
"2025-05-11 14:00:00",17.44,82.8,73.4
"2025-05-11 14:10:00",17.85,81.9,70.9
"2025-05-11 14:20:00",18.05,80.1,68.1
"2025-05-11 14:30:00",17.89,80.5,69.2
"2025-05-11 14:40:00",18.05,78.4,67.1
"2025-05-11 14:50:00",18.26,78.6,65.3
"2025-05-11 15:00:00",18.55,77.8,62.1
"2025-05-11 15:10:00",19.73,74.1,55.8
"2025-05-11 15:20:00",21.27,62.9,51
"2025-05-11 15:30:00",21.59,57.2,49.9
"2025-05-11 15:40:00",21.83,56.7,47.7
"2025-05-11 15:50:00",21.57,56.6,49
"2025-05-11 16:00:00",21.37,57.7,48.5
"2025-05-11 16:10:00",21.01,57.7,50.1
"2025-05-11 16:20:00",21,57.1,51.1
"2025-05-11 16:30:00",20.47,60.9,51.8
"2025-05-11 16:40:00",19.91,60.6,52.6
"2025-05-11 16:50:00",20.05,56.9,52.9
"2025-05-11 17:00:00",20.48,56.7,48.6
"2025-05-11 17:10:00",20.36,55.8,50.6
"2025-05-11 17:20:00",20.07,55.4,50.3
"2025-05-11 17:30:00",19.69,57.8,51.4
"2025-05-11 17:40:00",19.64,56,52.8
"2025-05-11 17:50:00",19.73,54.6,48.1
"2025-05-11 18:00:00",19.66,53.8,47.9
"2025-05-11 18:10:00",18.95,54.6,49.4
"2025-05-11 18:20:00",18.68,55.6,45.6
"2025-05-11 18:30:00",18.68,52.1,47.1
"2025-05-11 18:40:00",18.3,51.4,47.9
"2025-05-11 18:50:00",17.94,51.9,48.7
"2025-05-11 19:00:00",17.62,51.3,48.1
"2025-05-11 19:10:00",17.19,55.3,49
"2025-05-11 19:20:00",17.16,55.4,48.1
"2025-05-11 19:30:00",17.01,55.5,46.5
"2025-05-11 19:40:00",17.79,49.3,42.5
"2025-05-11 19:50:00",17.88,47.6,41.4
"2025-05-11 20:00:00",17.14,52.1,44.5
"2025-05-11 20:10:00",16.51,56.4,51.3
"2025-05-11 20:20:00",16.52,55.9,47.5
"2025-05-11 20:30:00",16.66,53.5,47.5
"2025-05-11 20:40:00",16.62,53.7,46.3
"2025-05-11 20:50:00",16.39,56.1,47.6
"2025-05-11 21:00:00",16.13,55.6,50
"2025-05-11 21:10:00",16.45,53.6,45.4
"2025-05-11 21:20:00",16.24,53.9,47.3
"2025-05-11 21:30:00",16.31,52.1,46.8
"2025-05-11 21:40:00",16.44,51.8,47.1
"2025-05-11 21:50:00",16.35,54.2,48.3
"2025-05-11 22:00:00",15.87,57.3,51.6
"2025-05-11 22:10:00",15.57,60.4,53.3
"2025-05-11 22:20:00",15.76,59.9,48.5
"2025-05-11 22:30:00",16.18,50.6,45.3
"2025-05-11 22:40:00",15.55,54.2,49.5
"2025-05-11 22:50:00",15.2,55,51.8
"2025-05-11 23:00:00",15.26,54.9,50.6
"2025-05-11 23:10:00",14.96,55.8,52.9
"2025-05-11 23:20:00",14.86,59.5,51.6
"2025-05-11 23:30:00",14.62,60.4,57.3
"2025-05-11 23:40:00",14.22,63,59.5
"2025-05-11 23:50:00",13.93,68.8,60
"2025-05-12 00:00:00",13.74,66.8,61.1
"2025-05-12 00:10:00",13.89,64,59.2
"2025-05-12 00:20:00",14.02,64.3,58.9
"2025-05-12 00:30:00",14.06,64.7,59.9
"2025-05-12 00:40:00",14.04,63.3,58.2
"2025-05-12 00:50:00",14.03,63.4,56.9
"2025-05-12 01:00:00",13.91,63.4,59.7
"2025-05-12 01:10:00",13.78,64,61.1
"2025-05-12 01:20:00",13.82,64.7,60.9
"2025-05-12 01:30:00",13.53,67,62.9
"2025-05-12 01:40:00",13.44,67.8,64.4
"2025-05-12 01:50:00",13.19,69,66.2
"2025-05-12 02:00:00",13.02,70.6,67.9
"2025-05-12 02:10:00",12.99,71.2,68.6
"2025-05-12 02:20:00",12.92,71.1,67.8
"2025-05-12 02:30:00",12.8,71.1,67.8
"2025-05-12 02:40:00",12.86,69.1,66.9
"2025-05-12 02:50:00",12.95,69.4,64.9
"2025-05-12 03:00:00",12.95,69.4,65.1
"2025-05-12 03:10:00",12.97,68.7,64.5
"2025-05-12 03:20:00",13,67.7,64.1
"2025-05-12 03:30:00",13,67.2,63.4
"2025-05-12 03:40:00",12.89,66.8,63.6
"2025-05-12 03:50:00",12.53,68.7,65.4
"2025-05-12 04:00:00",12.53,68.6,64.7
"2025-05-12 04:10:00",12.42,69.5,65.5
"2025-05-12 04:20:00",12.39,73,66.2
"2025-05-12 04:30:00",12.37,74.3,70.5
"2025-05-12 04:40:00",12.3,77.9,72.9
"2025-05-12 04:50:00",12.25,77.9,73.4
"2025-05-12 05:00:00",12.04,80.6,75.8
"2025-05-12 05:10:00",11.85,82.4,78.3
"2025-05-12 05:20:00",11.98,82,78.5
"2025-05-12 05:30:00",12.07,82.4,79.3
"2025-05-12 05:40:00",12.24,82.6,79.4
"2025-05-12 05:50:00",12.18,84.8,81.7
"2025-05-12 06:00:00",12.25,85.6,83
"2025-05-12 06:10:00",12.39,85.5,83.6
"2025-05-12 06:20:00",12.6,86.2,84.4
"2025-05-12 06:30:00",12.78,86.1,84.1
"2025-05-12 06:40:00",12.87,86.4,84.3
"2025-05-12 06:50:00",12.99,87.1,84.4
"2025-05-12 07:00:00",13.08,87.7,84.9
"2025-05-12 07:10:00",13.18,88.1,84.9
"2025-05-12 07:20:00",13.4,87.3,82.6
"2025-05-12 07:30:00",13.68,85,81
"2025-05-12 07:40:00",13.92,83.9,79.7
"2025-05-12 07:50:00",14.17,84.1,78.8
"2025-05-12 08:00:00",14.31,83,78.2
"2025-05-12 08:10:00",14.38,83.5,77.9
"2025-05-12 08:20:00",14.33,83.9,79
"2025-05-12 08:30:00",14.09,88,81.4
"2025-05-12 08:40:00",14.12,86.8,80.2
"2025-05-12 08:50:00",14.3,85.6,78.6
"2025-05-12 09:00:00",14.58,84.1,77.5
"2025-05-12 09:10:00",14.66,84,77.3
"2025-05-12 09:20:00",15.27,80.2,73.9
"2025-05-12 09:30:00",15.45,79.5,72.9
"2025-05-12 09:40:00",16.01,77.8,70.3
"2025-05-12 09:50:00",16.14,76.8,68.8
"2025-05-12 10:00:00",16.3,74.9,69.5
"2025-05-12 10:10:00",16.59,75.4,66.9
"2025-05-12 10:20:00",16.4,77.7,67.6
"2025-05-12 10:30:00",15.68,81.6,71.2
"2025-05-12 10:40:00",14.91,89.1,75.4
"2025-05-12 10:50:00",14.38,89.9,84.1
"2025-05-12 11:00:00",14.57,89.6,80.1
"2025-05-12 11:10:00",14.58,89.9,81
"2025-05-12 11:20:00",14.51,89.2,81.2
"2025-05-12 11:30:00",14.25,92.9,83.3
"2025-05-12 11:40:00",13.89,93.5,87.1
"2025-05-12 11:50:00",13.9,93.5,85.7
